municipio,uf_raw,populacao,capital,classe_populacao
Betim,MG,450024.0,0,MEDIO
Bias Fortes,MG,3282.0,0,BAIXO
Bicas,MG,14612.0,0,BAIXO
Biquinhas,MG,2482.0,0,BAIXO
Boa Esperanca,MG,40308.0,0,BAIXO
Bocaina De Minas,MG,5088.0,0,BAIXO
Bocaiuva,MG,50521.0,0,BAIXO
Bom Despacho,MG,51436.0,0,BAIXO
Bom Jardim De Minas,MG,6444.0,0,BAIXO
Bom Jesus Da Penha,MG,4270.0,0,BAIXO
Bom Jesus Do Amparo,MG,6182.0,0,BAIXO
Bom Jesus Do Galho,MG,14792.0,0,BAIXO
Bom Repouso,MG,10527.0,0,BAIXO
Bom Sucesso,MG,17612.0,0,BAIXO
Bonfim,MG,6852.0,0,BAIXO
Bonfinopolis De Minas,MG,5397.0,0,BAIXO
Bonito De Minas,MG,11502.0,0,BAIXO
Borda Da Mata,MG,19809.0,0,BAIXO
Botelhos,MG,14927.0,0,BAIXO
Botumirim,MG,6259.0,0,BAIXO
Brasilandia De Minas,MG,16950.0,0,BAIXO
Brasilia De Minas,MG,32460.0,0,BAIXO
Bras Pires,MG,4255.0,0,BAIXO
Braunas,MG,4737.0,0,BAIXO
Brazopolis,MG,14364.0,0,BAIXO
Brumadinho,MG,41208.0,0,BAIXO
Bueno Brandao,MG,10982.0,0,BAIXO
Buenopolis,MG,10342.0,0,BAIXO
Bugre,MG,3984.0,0,BAIXO
Buritis,MG,25179.0,0,BAIXO
Buritizeiro,MG,28184.0,0,BAIXO
Cabeceira Grande,MG,7025.0,0,BAIXO
Cabo Verde,MG,14074.0,0,BAIXO
Cachoeira Da Prata,MG,3580.0,0,BAIXO
Cachoeira De Minas,MG,11609.0,0,BAIXO
Cachoeira Dourada,MG,2720.0,0,BAIXO
Caetanopolis,MG,11869.0,0,BAIXO
Caete,MG,45364.0,0,BAIXO
Caiana,MG,5584.0,0,BAIXO
Cajuri,MG,3961.0,0,BAIXO
Caldas,MG,14600.0,0,BAIXO
Camacho,MG,2839.0,0,BAIXO
Camanducaia,MG,21831.0,0,BAIXO
Cambui,MG,30068.0,0,BAIXO
Cambuquira,MG,12810.0,0,BAIXO
Campanario,MG,3739.0,0,BAIXO
Campanha,MG,16855.0,0,BAIXO
Campestre,MG,21052.0,0,BAIXO
Campina Verde,MG,19759.0,0,BAIXO
Campo Azul,MG,3830.0,0,BAIXO
Campo Belo,MG,54338.0,0,BAIXO
Campo Do Meio,MG,11648.0,0,BAIXO
Campo Florido,MG,8383.0,0,BAIXO
Campos Altos,MG,15661.0,0,BAIXO
Campos Gerais,MG,28908.0,0,BAIXO
Canaa,MG,4533.0,0,BAIXO
Canapolis,MG,12251.0,0,BAIXO
Cana Verde,MG,5585.0,0,BAIXO
Candeias,MG,14890.0,0,BAIXO
Cantagalo,MG,4575.0,0,BAIXO
Caparao,MG,5464.0,0,BAIXO
Capela Nova,MG,4616.0,0,BAIXO
Capelinha,MG,38321.0,0,BAIXO
Capetinga,MG,6860.0,0,BAIXO
Capim Branco,MG,9896.0,0,BAIXO
Capinopolis,MG,16294.0,0,BAIXO
Capitao Andrade,MG,5559.0,0,BAIXO
Capitao Eneas,MG,15388.0,0,BAIXO
Capitolio,MG,8693.0,0,BAIXO
Caputira,MG,9318.0,0,BAIXO
Carai,MG,23872.0,0,BAIXO
Caranaiba,MG,3150.0,0,BAIXO
Carandai,MG,25831.0,0,BAIXO
Carangola,MG,33022.0,0,BAIXO
Caratinga,MG,93124.0,0,BAIXO
Carbonita,MG,9423.0,0,BAIXO
Careacu,MG,6826.0,0,BAIXO
Carlos Chagas,MG,18516.0,0,BAIXO
Carmesia,MG,2660.0,0,BAIXO
Carmo Da Cachoeira,MG,12193.0,0,BAIXO
Carmo Da Mata,MG,11546.0,0,BAIXO
Carmo De Minas,MG,15031.0,0,BAIXO
Carmo Do Cajuru,MG,22900.0,0,BAIXO
Carmo Do Paranaiba,MG,30339.0,0,BAIXO
Carmo Do Rio Claro,MG,21310.0,0,BAIXO
Carmopolis De Minas,MG,19756.0,0,BAIXO
Carneirinho,MG,10103.0,0,BAIXO
Carrancas,MG,4052.0,0,BAIXO
Carvalhopolis,MG,3614.0,0,BAIXO
Carvalhos,MG,4445.0,0,BAIXO
Casa Grande,MG,2251.0,0,BAIXO
Cascalho Rico,MG,3108.0,0,BAIXO
Cassia,MG,17741.0,0,BAIXO
Conceicao Da Barra De Minas,MG,3939.0,0,BAIXO
Cataguases,MG,75942.0,0,BAIXO
Catas Altas,MG,5465.0,0,BAIXO
Catas Altas Da Noruega,MG,3665.0,0,BAIXO
Catuji,MG,6206.0,0,BAIXO
Catuti,MG,4944.0,0,BAIXO
Caxambu,MG,21566.0,0,BAIXO
Cedro Do Abaete,MG,1150.0,0,BAIXO
Central De Minas,MG,7059.0,0,BAIXO
Centralina,MG,10343.0,0,BAIXO
Chacara,MG,3216.0,0,BAIXO
Chale,MG,5695.0,0,BAIXO
Chapada Do Norte,MG,15334.0,0,BAIXO
Chapada Gaucha,MG,14217.0,0,BAIXO
Chiador,MG,2657.0,0,BAIXO
Cipotanea,MG,6811.0,0,BAIXO
Claraval,MG,4873.0,0,BAIXO
Claro Dos Pocoes,MG,7478.0,0,BAIXO
Claudio,MG,29093.0,0,BAIXO
Coimbra,MG,7631.0,0,BAIXO
Coluna,MG,8810.0,0,BAIXO
Comendador Gomes,MG,3128.0,0,BAIXO
Comercinho,MG,6624.0,0,BAIXO
Conceicao Da Aparecida,MG,10351.0,0,BAIXO
Conceicao Das Pedras,MG,2814.0,0,BAIXO
Conceicao Das Alagoas,MG,28782.0,0,BAIXO
Conceicao De Ipanema,MG,4581.0,0,BAIXO
Conceicao Do Mato Dentro,MG,17438.0,0,BAIXO
Conceicao Do Para,MG,5558.0,0,BAIXO
Conceicao Do Rio Verde,MG,13729.0,0,BAIXO
Conceicao Dos Ouros,MG,11852.0,0,BAIXO
Conego Marinho,MG,7730.0,0,BAIXO
Confins,MG,6867.0,0,BAIXO
Congonhal,MG,12209.0,0,BAIXO
Congonhas,MG,55836.0,0,BAIXO
Congonhas Do Norte,MG,5047.0,0,BAIXO
Conquista,MG,6997.0,0,BAIXO
Conselheiro Lafaiete,MG,130584.0,0,MEDIO
Conselheiro Pena,MG,22975.0,0,BAIXO
Consolacao,MG,1786.0,0,BAIXO
Contagem,MG,673849.0,0,ALTO
Coqueiral,MG,9099.0,0,BAIXO
Coracao De Jesus,MG,26620.0,0,BAIXO
Cordisburgo,MG,8903.0,0,BAIXO
Cordislandia,MG,3546.0,0,BAIXO
Corinto,MG,23607.0,0,BAIXO
Coroaci,MG,9897.0,0,BAIXO
Coromandel,MG,27958.0,0,BAIXO
Coronel Fabriciano,MG,110709.0,0,MEDIO
Coronel Murta,MG,9209.0,0,BAIXO
Coronel Pacheco,MG,3095.0,0,BAIXO
Coronel Xavier Chaves,MG,3448.0,0,BAIXO
Corrego Danta,MG,3168.0,0,BAIXO
Corrego Do Bom Jesus,MG,3685.0,0,BAIXO
Corrego Fundo,MG,6425.0,0,BAIXO
Corrego Novo,MG,2688.0,0,BAIXO
Couto De Magalhaes De Minas,MG,4436.0,0,BAIXO
Crisolita,MG,6814.0,0,BAIXO
Cristais,MG,13060.0,0,BAIXO
Cristalia,MG,5992.0,0,BAIXO
Cristiano Otoni,MG,5161.0,0,BAIXO
Cristina,MG,10211.0,0,BAIXO
Crucilandia,MG,5072.0,0,BAIXO
Cruzeiro Da Fortaleza,MG,3651.0,0,BAIXO
Cruzilia,MG,15529.0,0,BAIXO
Cuparaque,MG,5026.0,0,BAIXO
Curral De Dentro,MG,7867.0,0,BAIXO
Curvelo,MG,81085.0,0,BAIXO
Datas,MG,5431.0,0,BAIXO
Delfim Moreira,MG,8007.0,0,BAIXO
Delfinopolis,MG,7146.0,0,BAIXO
Delta,MG,10994.0,0,BAIXO
Descoberto,MG,5044.0,0,BAIXO
Desterro De Entre Rios,MG,7266.0,0,BAIXO
Desterro Do Melo,MG,2867.0,0,BAIXO
Diamantina,MG,47924.0,0,BAIXO
Diogo De Vasconcelos,MG,3779.0,0,BAIXO
Dionisio,MG,7493.0,0,BAIXO
Divinesia,MG,3430.0,0,BAIXO
Divino,MG,20020.0,0,BAIXO
Divino Das Laranjeiras,MG,4969.0,0,BAIXO
Divinolandia De Minas,MG,7655.0,0,BAIXO
Divinopolis,MG,242505.0,0,MEDIO
Divisa Alegre,MG,6946.0,0,BAIXO
Divisa Nova,MG,6039.0,0,BAIXO
Divisopolis,MG,11396.0,0,BAIXO
Dom Bosco,MG,3635.0,0,BAIXO
Dom Cavati,MG,5025.0,0,BAIXO
Dom Joaquim,MG,4436.0,0,BAIXO
Dom Silverio,MG,5227.0,0,BAIXO
Dom Vicoso,MG,2992.0,0,BAIXO
Dona Euzebia,MG,6664.0,0,BAIXO
Dores De Campos,MG,10291.0,0,BAIXO
Dores De Guanhaes,MG,5139.0,0,BAIXO
Dores Do Indaia,MG,13373.0,0,BAIXO
Dores Do Turvo,MG,4202.0,0,BAIXO
Doresopolis,MG,1539.0,0,BAIXO
Douradoquara,MG,1915.0,0,BAIXO
Durande,MG,7898.0,0,BAIXO
Eloi Mendes,MG,28556.0,0,BAIXO
Engenheiro Caldas,MG,11268.0,0,BAIXO
Engenheiro Navarro,MG,7240.0,0,BAIXO
Entre Folhas,MG,5383.0,0,BAIXO
Entre Rios De Minas,MG,15458.0,0,BAIXO
Ervalia,MG,19019.0,0,BAIXO
Esmeraldas,MG,72512.0,0,BAIXO
Espera Feliz,MG,25287.0,0,BAIXO
Espinosa,MG,31603.0,0,BAIXO
Espirito Santo Do Dourado,MG,4728.0,0,BAIXO
Estiva,MG,11416.0,0,BAIXO
Estrela Dalva,MG,2308.0,0,BAIXO
Estrela Do Indaia,MG,3483.0,0,BAIXO
Estrela Do Sul,MG,8057.0,0,BAIXO
Eugenopolis,MG,11383.0,0,BAIXO
Ewbank Da Camara,MG,3932.0,0,BAIXO
Extrema,MG,37649.0,0,BAIXO
Fama,MG,2374.0,0,BAIXO
Faria Lemos,MG,3202.0,0,BAIXO
Felicio Dos Santos,MG,4656.0,0,BAIXO
Sao Goncalo Do Rio Preto,MG,3178.0,0,BAIXO
Felisburgo,MG,7548.0,0,BAIXO
Felixlandia,MG,15528.0,0,BAIXO
Fernandes Tourinho,MG,3500.0,0,BAIXO
Ferros,MG,9576.0,0,BAIXO
Fervedouro,MG,11100.0,0,BAIXO
Florestal,MG,7602.0,0,BAIXO
Formiga,MG,67956.0,0,BAIXO
Formoso,MG,9810.0,0,BAIXO
Fortaleza De Minas,MG,4460.0,0,BAIXO
Fortuna De Minas,MG,2986.0,0,BAIXO
Francisco Badaro,MG,10311.0,0,BAIXO
Francisco Dumont,MG,5268.0,0,BAIXO
Francisco Sa,MG,26459.0,0,BAIXO
Franciscopolis,MG,5287.0,0,BAIXO
Frei Gaspar,MG,5858.0,0,BAIXO
Frei Inocencio,MG,9716.0,0,BAIXO
Frei Lagonegro,MG,3496.0,0,BAIXO
Fronteira,MG,18866.0,0,BAIXO
Fronteira Dos Vales,MG,4542.0,0,BAIXO
Fruta De Leite,MG,5232.0,0,BAIXO
Frutal,MG,60508.0,0,BAIXO
Funilandia,MG,4434.0,0,BAIXO
Galileia,MG,6764.0,0,BAIXO
Gameleiras,MG,5084.0,0,BAIXO
Glaucilandia,MG,3177.0,0,BAIXO
Goiabeira,MG,3402.0,0,BAIXO
Goiana,MG,4014.0,0,BAIXO
Goncalves,MG,4360.0,0,BAIXO
Gonzaga,MG,6184.0,0,BAIXO
Gouveia,MG,11811.0,0,BAIXO
Governador Valadares,MG,282164.0,0,MEDIO
Grao Mogol,MG,15943.0,0,BAIXO
Grupiara,MG,1386.0,0,BAIXO
Guanhaes,MG,34818.0,0,BAIXO
Guape,MG,14269.0,0,BAIXO
Guaraciaba,MG,10307.0,0,BAIXO
Guaraciama,MG,5005.0,0,BAIXO
Guaranesia,MG,19014.0,0,BAIXO
Guarani,MG,8926.0,0,BAIXO
Guarara,MG,3755.0,0,BAIXO
Guarda-Mor,MG,6558.0,0,BAIXO
Guaxupe,MG,52234.0,0,BAIXO
Guidoval,MG,7026.0,0,BAIXO
Guimarania,MG,8168.0,0,BAIXO
Guiricema,MG,8296.0,0,BAIXO
Gurinhata,MG,5516.0,0,BAIXO
Heliodora,MG,6623.0,0,BAIXO
Iapu,MG,11085.0,0,BAIXO
Ibertioga,MG,4999.0,0,BAIXO
Ibia,MG,25511.0,0,BAIXO
Ibiai,MG,8478.0,0,BAIXO
Ibiracatu,MG,5340.0,0,BAIXO
Ibiraci,MG,14128.0,0,BAIXO
Ibirite,MG,184030.0,0,MEDIO
Ibitiura De Minas,MG,3497.0,0,BAIXO
Ibituruna,MG,3003.0,0,BAIXO
Icarai De Minas,MG,12200.0,0,BAIXO
Igarape,MG,44561.0,0,BAIXO
Igaratinga,MG,11146.0,0,BAIXO
Iguatama,MG,7901.0,0,BAIXO
Ijaci,MG,6667.0,0,BAIXO
Ilicinea,MG,12511.0,0,BAIXO
Imbe De Minas,MG,6976.0,0,BAIXO
Inconfidentes,MG,7387.0,0,BAIXO
Indaiabira,MG,7328.0,0,BAIXO
Indianopolis,MG,7009.0,0,BAIXO
Ingai,MG,2785.0,0,BAIXO
Inhapim,MG,24020.0,0,BAIXO
Inhauma,MG,6352.0,0,BAIXO
Inimutaba,MG,7605.0,0,BAIXO
Ipaba,MG,18926.0,0,BAIXO
Ipanema,MG,20133.0,0,BAIXO
Ipatinga,MG,267333.0,0,MEDIO
Ipiacu,MG,4229.0,0,BAIXO
Ipuiuna,MG,10156.0,0,BAIXO
Irai De Minas,MG,7067.0,0,BAIXO
Itabira,MG,121717.0,0,MEDIO
Itabirinha,MG,11637.0,0,BAIXO
Itabirito,MG,52996.0,0,BAIXO
Itacambira,MG,5447.0,0,BAIXO
Itacarambi,MG,18175.0,0,BAIXO
Itaguara,MG,13510.0,0,BAIXO
Itaipe,MG,12910.0,0,BAIXO
Itajuba,MG,97782.0,0,BAIXO
Itamarandiba,MG,35130.0,0,BAIXO
Itamarati De Minas,MG,4395.0,0,BAIXO
Itambacuri,MG,23207.0,0,BAIXO
Itambe Do Mato Dentro,MG,2032.0,0,BAIXO
Itamogi,MG,10122.0,0,BAIXO
Itamonte,MG,15844.0,0,BAIXO
Itanhandu,MG,15511.0,0,BAIXO
Itanhomi,MG,12259.0,0,BAIXO
Itaobim,MG,20997.0,0,BAIXO
Itapagipe,MG,15511.0,0,BAIXO
Itapecerica,MG,21760.0,0,BAIXO
Itapeva,MG,9976.0,0,BAIXO
Itatiaiucu,MG,11354.0,0,BAIXO
Itau De Minas,MG,16286.0,0,BAIXO
Itauna,MG,94455.0,0,BAIXO
Itaverava,MG,5321.0,0,BAIXO
Itinga,MG,15053.0,0,BAIXO
Itueta,MG,6074.0,0,BAIXO
Ituiutaba,MG,105818.0,0,MEDIO
Itumirim,MG,5978.0,0,BAIXO
Iturama,MG,40101.0,0,BAIXO
Itutinga,MG,3749.0,0,BAIXO
Jaboticatubas,MG,20683.0,0,BAIXO
Jacinto,MG,12320.0,0,BAIXO
Jacui,MG,7695.0,0,BAIXO
Jacutinga,MG,26538.0,0,BAIXO
Jaguaracu,MG,3151.0,0,BAIXO
Jaiba,MG,39850.0,0,BAIXO
Jampruca,MG,5453.0,0,BAIXO
Janauba,MG,72374.0,0,BAIXO
Januaria,MG,67958.0,0,BAIXO
Japaraiba,MG,4418.0,0,BAIXO
Japonvar,MG,7991.0,0,BAIXO
Jeceaba,MG,4795.0,0,BAIXO
Jenipapo De Minas,MG,7781.0,0,BAIXO
Jequeri,MG,12246.0,0,BAIXO
Jequitai,MG,7407.0,0,BAIXO
Jequitiba,MG,5203.0,0,BAIXO
Jequitinhonha,MG,25555.0,0,BAIXO
Jesuania,MG,4774.0,0,BAIXO
Joaima,MG,15476.0,0,BAIXO
Joanesia,MG,4382.0,0,BAIXO
Joao Monlevade,MG,80903.0,0,BAIXO
Joao Pinheiro,MG,47990.0,0,BAIXO
Joaquim Felicio,MG,4757.0,0,BAIXO
Jordania,MG,10872.0,0,BAIXO
Jose Goncalves De Minas,MG,4474.0,0,BAIXO
Jose Raydan,MG,5104.0,0,BAIXO
Josenopolis,MG,4911.0,0,BAIXO
Nova Uniao,MG,5739.0,0,BAIXO
Juatuba,MG,27823.0,0,BAIXO
Juiz De Fora,MG,577532.0,0,ALTO
Juramento,MG,4359.0,0,BAIXO
Juruaia,MG,10795.0,0,BAIXO
Juvenilia,MG,5706.0,0,BAIXO
Ladainha,MG,18272.0,0,BAIXO
Lagamar,MG,7588.0,0,BAIXO
Lagoa Da Prata,MG,53236.0,0,BAIXO
Lagoa Dos Patos,MG,4062.0,0,BAIXO
Lagoa Dourada,MG,13115.0,0,BAIXO
Lagoa Formosa,MG,18168.0,0,BAIXO
Lagoa Grande,MG,9681.0,0,BAIXO
Lagoa Santa,MG,66744.0,0,BAIXO
Lajinha,MG,19914.0,0,BAIXO
Lambari,MG,20995.0,0,BAIXO
Lamim,MG,3366.0,0,BAIXO
Laranjal,MG,6856.0,0,BAIXO
Lassance,MG,6494.0,0,BAIXO
Lavras,MG,105756.0,0,MEDIO
Leandro Ferreira,MG,3222.0,0,BAIXO
Leme Do Prado,MG,4923.0,0,BAIXO
Leopoldina,MG,52690.0,0,BAIXO
Liberdade,MG,4994.0,0,BAIXO
Lima Duarte,MG,16749.0,0,BAIXO
Limeira Do Oeste,MG,7640.0,0,BAIXO
Lontra,MG,9766.0,0,BAIXO
Luisburgo,MG,6249.0,0,BAIXO
Luislandia,MG,6735.0,0,BAIXO
Luminarias,MG,5431.0,0,BAIXO
Luz,MG,18297.0,0,BAIXO
Machacalis,MG,7112.0,0,BAIXO
Machado,MG,42682.0,0,BAIXO
Madre De Deus De Minas,MG,5119.0,0,BAIXO
Malacacheta,MG,18556.0,0,BAIXO
Mamonas,MG,6565.0,0,BAIXO
Manga,MG,18051.0,0,BAIXO
Manhuacu,MG,92074.0,0,BAIXO
Manhumirim,MG,22894.0,0,BAIXO
Mantena,MG,27651.0,0,BAIXO
Maravilhas,MG,8113.0,0,BAIXO
Mar De Espanha,MG,12985.0,0,BAIXO
Maria Da Fe,MG,14019.0,0,BAIXO
Mariana,MG,61830.0,0,BAIXO
Marilac,MG,4079.0,0,BAIXO
Mario Campos,MG,15814.0,0,BAIXO
Maripa De Minas,MG,3000.0,0,BAIXO
Marlieria,MG,4030.0,0,BAIXO
Marmelopolis,MG,2701.0,0,BAIXO
Martinho Campos,MG,13497.0,0,BAIXO
Martins Soares,MG,8640.0,0,BAIXO
Mata Verde,MG,8700.0,0,BAIXO
Materlandia,MG,4415.0,0,BAIXO
Mateus Leme,MG,31631.0,0,BAIXO
Matias Barbosa,MG,14626.0,0,BAIXO
Matias Cardoso,MG,11360.0,0,BAIXO
Matipo,MG,19098.0,0,BAIXO
Mato Verde,MG,12367.0,0,BAIXO
Matozinhos,MG,38469.0,0,BAIXO
Matutina,MG,3733.0,0,BAIXO
Medeiros,MG,3861.0,0,BAIXO
Medina,MG,20701.0,0,BAIXO
Mendes Pimentel,MG,6446.0,0,BAIXO
Merces,MG,10775.0,0,BAIXO
Mesquita,MG,5489.0,0,BAIXO
Minas Novas,MG,31509.0,0,BAIXO
Minduri,MG,3891.0,0,BAIXO
Mirabela,MG,13651.0,0,BAIXO
Miradouro,MG,10818.0,0,BAIXO
Mirai,MG,15205.0,0,BAIXO
Miravania,MG,4939.0,0,BAIXO
Moeda,MG,4948.0,0,BAIXO
Moema,MG,7589.0,0,BAIXO
Monjolos,MG,2184.0,0,BAIXO
Monsenhor Paulo,MG,8764.0,0,BAIXO
Montalvania,MG,14621.0,0,BAIXO
Monte Alegre De Minas,MG,21349.0,0,BAIXO
Monte Azul,MG,20544.0,0,BAIXO
Monte Belo,MG,13139.0,0,BAIXO
Monte Carmelo,MG,48049.0,0,BAIXO
Monte Formoso,MG,4939.0,0,BAIXO
Monte Santo De Minas,MG,21504.0,0,BAIXO
Montes Claros,MG,417478.0,0,MEDIO
Monte Siao,MG,24247.0,0,BAIXO
Montezuma,MG,8379.0,0,BAIXO
Morada Nova De Minas,MG,8955.0,0,BAIXO
Morro Da Garca,MG,2413.0,0,BAIXO
Morro Do Pilar,MG,3126.0,0,BAIXO
Munhoz,MG,5960.0,0,BAIXO
Muriae,MG,109997.0,0,MEDIO
Mutum,MG,26945.0,0,BAIXO
Muzambinho,MG,20522.0,0,BAIXO
Nacip Raydan,MG,3221.0,0,BAIXO
Nanuque,MG,40583.0,0,BAIXO
Naque,MG,7104.0,0,BAIXO
Natalandia,MG,3306.0,0,BAIXO
Natercia,MG,4727.0,0,BAIXO
Nazareno,MG,8710.0,0,BAIXO
Nepomuceno,MG,26882.0,0,BAIXO
Ninheira,MG,10355.0,0,BAIXO
Nova Belem,MG,3067.0,0,BAIXO
Nova Era,MG,17524.0,0,BAIXO
Nova Lima,MG,97378.0,0,BAIXO
Nova Modica,MG,3548.0,0,BAIXO
Nova Ponte,MG,16046.0,0,BAIXO
Nova Porteirinha,MG,7493.0,0,BAIXO
Nova Resende,MG,16937.0,0,BAIXO
Nova Serrana,MG,108241.0,0,MEDIO
Novo Cruzeiro,MG,31339.0,0,BAIXO
Novo Oriente De Minas,MG,10800.0,0,BAIXO
Novorizonte,MG,5348.0,0,BAIXO
Olaria,MG,1694.0,0,BAIXO
Olhos-D'Agua,MG,6243.0,0,BAIXO
Olimpio Noronha,MG,2829.0,0,BAIXO
Oliveira,MG,41987.0,0,BAIXO
Oliveira Fortes,MG,2128.0,0,BAIXO
Onca De Pitangui,MG,3155.0,0,BAIXO
Oratorios,MG,4671.0,0,BAIXO
Orizania,MG,8138.0,0,BAIXO
Ouro Branco,MG,40220.0,0,BAIXO
Ouro Fino,MG,33938.0,0,BAIXO
Ouro Preto,MG,74824.0,0,BAIXO
Ouro Verde De Minas,MG,5895.0,0,BAIXO
Padre Carvalho,MG,6466.0,0,BAIXO
Padre Paraiso,MG,20346.0,0,BAIXO
Paineiras,MG,4440.0,0,BAIXO
Pains,MG,8308.0,0,BAIXO
Pai Pedro,MG,6098.0,0,BAIXO
Paiva,MG,1517.0,0,BAIXO
Palma,MG,6606.0,0,BAIXO
Palmopolis,MG,5196.0,0,BAIXO
Papagaios,MG,15922.0,0,BAIXO
Paracatu,MG,94539.0,0,BAIXO
Para De Minas,MG,95616.0,0,BAIXO
Paraguacu,MG,21693.0,0,BAIXO
Paraisopolis,MG,21353.0,0,BAIXO
Paraopeba,MG,24854.0,0,BAIXO
Passabem,MG,1619.0,0,BAIXO
Passa Quatro,MG,16439.0,0,BAIXO
Passa Tempo,MG,8031.0,0,BAIXO
Passa Vinte,MG,2024.0,0,BAIXO
Passos,MG,115970.0,0,MEDIO
Patis,MG,6031.0,0,BAIXO
Patos De Minas,MG,154641.0,0,MEDIO
Patrocinio,MG,92116.0,0,BAIXO
Patrocinio Do Muriae,MG,5744.0,0,BAIXO
Paula Candido,MG,9597.0,0,BAIXO
Paulistas,MG,4794.0,0,BAIXO
Pavao,MG,8390.0,0,BAIXO
Pecanha,MG,17534.0,0,BAIXO
Pedra Azul,MG,24333.0,0,BAIXO
Pedra Bonita,MG,7157.0,0,BAIXO
Pedra Do Anta,MG,2960.0,0,BAIXO
Pedra Do Indaia,MG,3977.0,0,BAIXO
Pedra Dourada,MG,2559.0,0,BAIXO
Pedralva,MG,11098.0,0,BAIXO
Pedras De Maria Da Cruz,MG,12313.0,0,BAIXO
Pedrinopolis,MG,3651.0,0,BAIXO
Pedro Leopoldo,MG,65149.0,0,BAIXO
Pedro Teixeira,MG,1804.0,0,BAIXO
Pequeri,MG,3340.0,0,BAIXO
Pequi,MG,4457.0,0,BAIXO
Perdigao,MG,11994.0,0,BAIXO
Perdizes,MG,16469.0,0,BAIXO
Perdoes,MG,21577.0,0,BAIXO
Periquito,MG,6738.0,0,BAIXO
Pescador,MG,4261.0,0,BAIXO
Piau,MG,2719.0,0,BAIXO
Piedade De Caratinga,MG,8832.0,0,BAIXO
Piedade De Ponte Nova,MG,4141.0,0,BAIXO
Piedade Do Rio Grande,MG,4436.0,0,BAIXO
Piedade Dos Gerais,MG,5034.0,0,BAIXO
Pimenta,MG,8715.0,0,BAIXO
Pingo-D'Agua,MG,5029.0,0,BAIXO
Pintopolis,MG,7540.0,0,BAIXO
Piracema,MG,6386.0,0,BAIXO
Pirajuba,MG,6491.0,0,BAIXO
Piranga,MG,17641.0,0,BAIXO
Pirangucu,MG,5504.0,0,BAIXO
Piranguinho,MG,8683.0,0,BAIXO
Pirapetinga,MG,10791.0,0,BAIXO
Pirapora,MG,56845.0,0,BAIXO
Pirauba,MG,10732.0,0,BAIXO
Pitangui,MG,28433.0,0,BAIXO
Piumhi,MG,35137.0,0,BAIXO
Planura,MG,12445.0,0,BAIXO
Poco Fundo,MG,16900.0,0,BAIXO
Pocos De Caldas,MG,169838.0,0,MEDIO
Pocrane,MG,8288.0,0,BAIXO
Pompeu,MG,32248.0,0,BAIXO
Ponte Nova,MG,60003.0,0,BAIXO
Ponto Chique,MG,4305.0,0,BAIXO
Ponto Dos Volantes,MG,12235.0,0,BAIXO
Porteirinha,MG,37823.0,0,BAIXO
Porto Firme,MG,11414.0,0,BAIXO
Pote,MG,16675.0,0,BAIXO
Pouso Alegre,MG,154293.0,0,MEDIO
Pouso Alto,MG,5862.0,0,BAIXO
Prados,MG,9128.0,0,BAIXO
Prata,MG,28173.0,0,BAIXO
Pratapolis,MG,8530.0,0,BAIXO
Pratinha,MG,3658.0,0,BAIXO
Presidente Bernardes,MG,5315.0,0,BAIXO
Presidente Juscelino,MG,3572.0,0,BAIXO
Presidente Kubitschek,MG,3000.0,0,BAIXO
Presidente Olegario,MG,19680.0,0,BAIXO
Alto Jequitiba,MG,8286.0,0,BAIXO
Prudente De Morais,MG,10931.0,0,BAIXO
Quartel Geral,MG,3603.0,0,BAIXO
Queluzito,MG,1948.0,0,BAIXO
Raposos,MG,16501.0,0,BAIXO
Raul Soares,MG,23663.0,0,BAIXO
Recreio,MG,10522.0,0,BAIXO
Reduto,MG,7247.0,0,BAIXO
Resende Costa,MG,11578.0,0,BAIXO
Resplendor,MG,17396.0,0,BAIXO
Ressaquinha,MG,4826.0,0,BAIXO
Riachinho,MG,8132.0,0,BAIXO
Riacho Dos Machados,MG,9471.0,0,BAIXO
Ribeirao Das Neves,MG,341415.0,0,MEDIO
Ribeirao Vermelho,MG,4061.0,0,BAIXO
Rio Acima,MG,10524.0,0,BAIXO
Rio Casca,MG,13384.0,0,BAIXO
Rio Doce,MG,2630.0,0,BAIXO
Rio Do Prado,MG,5117.0,0,BAIXO
Rio Espera,MG,5332.0,0,BAIXO
Rio Manso,MG,5924.0,0,BAIXO
Rio Novo,MG,8964.0,0,BAIXO
Rio Paranaiba,MG,12356.0,0,BAIXO
Rio Pardo De Minas,MG,31171.0,0,BAIXO
Rio Piracicaba,MG,14325.0,0,BAIXO
Rio Pomba,MG,18007.0,0,BAIXO
Rio Preto,MG,5493.0,0,BAIXO
Rio Vermelho,MG,12635.0,0,BAIXO
Ritapolis,MG,4521.0,0,BAIXO
Rochedo De Minas,MG,2335.0,0,BAIXO
Rodeiro,MG,8333.0,0,BAIXO
Romaria,MG,3507.0,0,BAIXO
Rosario Da Limeira,MG,4648.0,0,BAIXO
Rubelita,MG,5609.0,0,BAIXO
Rubim,MG,10269.0,0,BAIXO
Sabara,MG,137877.0,0,MEDIO
Sabinopolis,MG,15364.0,0,BAIXO
Sacramento,MG,26556.0,0,BAIXO
Salinas,MG,41864.0,0,BAIXO
Salto Da Divisa,MG,7014.0,0,BAIXO
Santa Barbara,MG,31873.0,0,BAIXO
